EmployeId,Age,Gender,MaritalStatus,Turnover,Travelling,Vertical,Qualifications,EducationField,EmployeSatisfaction,JobEngagement,JobLevel,JobSatisfaction,Role,DailyBilling,HourBilling,MonthlyBilling,MonthlyRate,Work Experience,OverTime,PercentSalaryHike,Last Rating,RelationshipSatisfaction,Hours,StockOptionLevel,TrainingTimesLastYear,Work&Life,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,DistanceFromHome
1249,40,F,Married,No,Sometimes,Sales,2,Marketing,2,2,2,4,Sales Executive,1374,57,7707,24165,1,Yes,22,4,3,80,1,1,2,10,9,6,8,5
94,34,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,2,2,3,Healthcare Representative,1003,49,6187,14328,1,Yes,19,3,4,80,1,3,3,11,0,1,0,18
877,36,F,Married,No,Sometimes,Research & Development,4,Medical,4,3,3,3,Healthcare Representative,111,46,19043,24442,7,No,12,3,2,80,0,4,2,8,7,0,6,18
1435,29,M,Single,No,Mostly,Research & Development,3,Technical Degree,4,2,1,4,Research Scientist,1452,66,2737,2137,1,No,20,4,1,80,0,2,3,3,4,0,2,1
1139,27,M,Single,No,Sometimes,Research & Development,3,Medical,4,1,1,4,Laboratory Technician,421,88,2290,2243,4,Yes,17,3,4,80,0,5,2,0,3,0,0,6
519,45,M,Single,No,Mostly,Sales,2,Other,1,2,2,4,Sales Executive,1085,78,5355,9459,5,Yes,13,3,3,80,0,3,3,1,0,0,0,9
1591,26,F,Married,No,Sometimes,Research & Development,3,Other,4,2,2,4,Healthcare Representative,1244,62,5378,3872,1,Yes,19,3,4,80,0,3,2,5,5,0,1,8
1609,20,F,Divorced,No,Sometimes,Research & Development,3,Technical Degree,3,3,1,1,Laboratory Technician,346,96,4211,13880,1,No,21,4,1,80,3,2,2,1,0,1,0,19
1289,40,M,Married,No,Sometimes,Research & Development,3,Medical,4,3,4,4,Research Director,474,70,15212,3102,3,No,12,3,4,80,0,2,1,3,0,4,2,24
790,33,F,Single,Yes,Sometimes,Research & Development,4,Life Sciences,4,3,3,4,Manufacturing Director,580,51,4858,7158,2,No,11,3,2,80,0,2,4,5,1,1,8,18
1020,46,F,Married,No,Mostly,Research & Development,5,Life Sciences,1,3,4,4,Manager,1257,40,17404,13595,7,Yes,18,3,4,80,0,2,4,7,3,3,7,9
1589,38,M,Married,No,No,Human Resources,4,Medical,2,2,2,4,Human Resources,653,46,6524,23321,1,No,14,3,4,80,1,2,3,10,9,4,8,13
996,25,M,Married,No,Mostly,Research & Development,3,Life Sciences,4,3,1,3,Laboratory Technician,927,30,2481,12569,1,No,16,3,3,80,1,2,4,10,8,0,7,27
526,26,F,Single,Yes,Sometimes,Research & Development,3,Medical,4,3,2,3,Healthcare Representative,661,59,4664,17298,1,No,19,3,4,80,0,6,4,4,4,7,1,7
209,34,M,Married,No,Sometimes,Research & Development,1,Technical Degree,2,3,1,3,Research Scientist,1091,65,2394,5838,1,No,14,3,1,80,1,3,3,10,8,6,9,2
1576,47,M,Married,No,Sometimes,Sales,3,Medical,2,3,2,3,Sales Executive,350,62,4699,14898,1,No,14,3,1,80,3,2,3,5,2,1,4,10
458,50,M,Single,No,Sometimes,Research & Development,3,Medical,2,3,4,1,Research Director,1022,52,16666,2125,2,No,13,3,2,80,0,3,3,20,0,2,7,1
1554,33,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,3,1,3,Laboratory Technician,1322,41,1102,6211,1,No,18,3,4,80,1,2,3,5,11,0,1,1
1874,40,F,Divorced,No,Sometimes,Research & Development,2,Medical,4,2,2,4,Healthcare Representative,561,77,6838,18312,2,Yes,12,3,2,80,2,6,3,1,0,0,0,2
179,38,F,Married,No,Mostly,Sales,3,Medical,4,3,2,2,Sales Executive,1233,51,4647,17202,0,No,19,3,1,80,1,2,2,5,5,0,5,2
941,58,F,Married,No,Sometimes,Research & Development,4,Medical,4,3,1,1,Research Scientist,1106,84,2015,15142,8,No,15,3,3,80,1,5,1,0,0,0,0,1
1353,41,F,Married,No,Sometimes,Research & Development,3,Life Sciences,4,3,4,1,Research Director,629,87,16666,21254,1,No,24,4,3,80,1,3,2,2,8,1,1,14
1583,46,F,Married,No,Mostly,Human Resources,2,Medical,3,4,1,1,Laboratory Technician,221,86,2030,16321,1,No,11,3,3,80,0,4,3,5,0,1,4,24
1842,25,M,Single,Yes,Sometimes,Research & Development,2,Medical,1,3,1,3,Laboratory Technician,808,91,3263,23035,2,No,12,3,1,80,0,2,3,2,2,2,0,2
1815,30,M,Single,No,Mostly,Research & Development,5,Life Sciences,3,3,3,3,Laboratory Technician,463,58,2297,14470,1,No,11,3,3,80,0,2,3,11,8,5,7,18
1005,35,M,Married,No,Sometimes,Research & Development,3,Life Sciences,1,3,2,1,Research Scientist,246,61,5459,6975,1,No,15,3,1,80,2,2,3,8,7,0,7,13
1100,55,F,Married,No,Mostly,Sales,3,Life Sciences,1,3,4,2,Manager,729,84,18929,15549,2,No,13,3,3,80,1,2,3,26,16,15,11,4
717,48,M,Married,No,Sometimes,Sales,3,Human Resources,4,3,3,4,Sales Executive,1214,77,7723,10286,2,No,13,3,1,80,3,5,3,3,2,1,2,3
797,29,M,Married,Yes,Sometimes,Sales,2,Marketing,2,3,3,4,Sales Executive,1304,98,9000,25861,1,No,14,3,1,80,2,2,3,11,1,1,7,9
1695,26,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,4,2,3,Laboratory Technician,1226,69,5577,16995,3,No,21,4,2,80,0,1,2,9,2,1,0,14
589,45,M,Single,Yes,Sometimes,Research & Development,2,Life Sciences,3,3,3,3,Healthcare Representative,1083,95,8798,16760,1,Yes,12,3,4,80,0,2,3,23,12,3,8,2
1112,18,F,Married,Yes,Mostly,Research & Development,3,Life Sciences,3,2,1,1,Research Scientist,1357,84,1903,26664,1,Yes,17,3,4,80,1,4,3,6,3,0,2,5
1350,31,M,Single,No,Sometimes,Sales,2,Marketing,2,3,2,4,Sales Executive,933,58,4215,9330,1,No,16,3,4,80,0,2,3,10,7,8,9,14
1586,28,F,Married,No,Mostly,Research & Development,1,Medical,4,1,2,4,Manufacturing Director,1161,94,4203,21448,1,No,24,4,2,80,1,2,3,3,3,0,2,10
1262,28,M,Divorced,No,Sometimes,Research & Development,2,Medical,4,3,1,1,Research Scientist,1481,46,4630,11359,1,No,12,3,4,80,1,2,3,2,2,1,2,1
740,27,M,Single,No,Sometimes,Research & Development,3,Other,4,3,2,4,Manufacturing Director,790,45,6027,6877,0,No,20,4,2,80,0,2,3,8,5,7,9,23
812,27,F,Married,Yes,No,Research & Development,2,Other,3,3,1,2,Laboratory Technician,981,35,2799,18175,2,Yes,13,3,3,80,2,2,3,1,0,0,0,10
500,49,F,Married,No,No,Research & Development,4,Medical,1,4,4,3,Laboratory Technician,1198,73,3448,12026,2,No,12,3,3,80,1,2,3,7,7,6,1,28
878,42,M,Single,No,Mostly,Research & Development,4,Life Sciences,4,3,3,1,Manufacturing Director,1189,65,10463,17848,8,No,19,3,3,80,0,4,4,7,7,0,7,8
1744,32,F,Divorced,No,No,Research & Development,4,Medical,1,2,2,3,Healthcare Representative,1383,42,5343,19824,2,Yes,11,3,2,80,3,3,3,3,2,2,2,12
1127,35,M,Single,No,Sometimes,Research & Development,3,Medical,2,3,2,1,Manufacturing Director,1331,47,4602,7154,1,No,18,3,4,80,0,2,3,8,7,1,3,5
921,32,F,Married,No,Sometimes,Research & Development,3,Other,4,3,3,1,Research Director,1297,81,15493,24115,1,No,13,3,2,80,1,3,2,22,8,15,11,16
1491,50,M,Single,No,Sometimes,Sales,4,Medical,4,3,4,3,Manager,1068,92,19439,4759,3,No,14,3,1,80,0,5,1,3,2,0,2,4
328,29,M,Divorced,No,Sometimes,Research & Development,1,Life Sciences,4,2,1,3,Research Scientist,691,69,2770,7306,1,No,25,4,4,80,1,6,3,1,0,0,0,2
663,32,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,2,3,4,Manager,111,47,16084,14897,7,Yes,14,3,4,80,2,1,2,12,9,11,6,13
1062,55,M,Married,No,Sometimes,Research & Development,3,Medical,1,4,4,4,Manager,905,59,19847,15650,7,No,11,4,3,80,1,0,3,6,2,1,3,11
1532,58,M,Single,No,Sometimes,Research & Development,2,Human Resources,4,3,2,4,Research Scientist,595,59,4959,4903,1,Yes,25,4,3,80,0,3,4,0,0,0,0,29
1320,46,F,Married,No,Sometimes,Research & Development,3,Life Sciences,3,1,5,3,Manager,365,81,11839,15825,6,No,23,4,4,80,2,2,2,5,2,1,2,5
1704,25,F,Married,No,Sometimes,Research & Development,3,Medical,3,3,1,3,Research Scientist,948,56,2381,15080,1,No,12,3,4,80,1,2,3,1,0,0,0,26
1945,44,F,Married,No,Sometimes,Research & Development,4,Life Sciences,2,4,2,4,Manufacturing Director,1337,86,5671,4825,7,No,11,3,3,80,1,2,3,15,5,7,7,9
1620,32,M,Single,No,No,Research & Development,3,Life Sciences,4,3,1,3,Laboratory Technician,526,57,2458,20343,1,Yes,12,3,2,80,0,4,3,5,3,0,3,1
1432,43,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,1,3,1,3,Laboratory Technician,1495,44,2304,15922,1,No,23,4,3,80,2,2,3,4,0,1,3,7
531,48,M,Single,No,Sometimes,Sales,2,Marketing,4,3,2,3,Sales Executive,257,42,4798,12120,3,Yes,16,3,4,80,0,3,1,2,2,6,7,9
1619,42,F,Married,No,Sometimes,Research & Development,4,Life Sciences,4,4,2,3,Laboratory Technician,111,59,5460,13748,1,Yes,16,3,3,80,2,5,3,18,6,6,7,6
2060,50,M,Divorced,No,No,Research & Development,2,Medical,1,2,3,1,Manager,531,88,10272,21891,3,No,15,3,2,80,1,3,2,23,7,11,17,1
181,33,F,Divorced,No,No,Research & Development,3,Life Sciences,1,3,2,3,Healthcare Representative,116,76,4878,22498,4,No,11,3,4,80,2,2,3,3,2,1,2,19
1972,27,M,Single,Yes,Sometimes,Research & Development,4,Life Sciences,2,3,2,3,Research Scientist,770,43,4288,9407,1,No,16,3,1,80,0,2,3,4,4,1,2,4
496,29,F,Single,No,Mostly,Research & Development,1,Life Sciences,4,3,1,1,Laboratory Technician,1046,30,3514,20495,1,No,15,3,3,80,0,1,3,3,3,1,3,1
1277,52,M,Divorced,Yes,Sometimes,Research & Development,4,Life Sciences,4,2,2,2,Manufacturing Director,515,87,5029,26123,1,Yes,11,3,1,80,3,2,3,10,8,4,9,14
1519,42,M,Married,No,Sometimes,Sales,4,Life Sciences,4,4,2,1,Sales Executive,865,88,4500,25898,3,No,22,4,4,80,2,2,3,10,9,15,9,1
1877,45,M,Married,No,Mostly,Research & Development,4,Medical,1,3,1,1,Research Scientist,360,64,3395,21373,9,No,23,4,2,80,3,3,3,0,0,0,0,29
1739,33,M,Divorced,No,Sometimes,Sales,4,Life Sciences,3,3,2,3,Sales Executive,417,64,6670,25173,1,No,11,3,3,80,1,3,3,10,7,0,0,15
712,59,F,Married,Yes,Sometimes,Research & Development,4,Technical Degree,4,2,4,4,Research Director,416,99,10484,2243,2,No,16,3,3,80,3,1,4,20,6,10,4,28
1013,28,M,Single,Yes,Sometimes,Sales,3,Other,4,2,2,3,Sales Executive,640,30,6013,2925,0,Yes,12,3,1,80,0,3,4,8,7,5,7,4
460,25,F,Married,No,Sometimes,Research & Development,3,Technical Degree,1,3,1,1,Laboratory Technician,727,84,2384,6937,1,No,21,4,3,80,3,3,3,5,5,0,2,1
1151,47,F,Married,No,Sometimes,Research & Development,4,Technical Degree,4,2,5,4,Manager,1262,56,17410,2243,3,No,11,3,3,80,3,2,3,4,2,0,4,1
1941,29,M,Married,No,Sometimes,Research & Development,1,Technical Degree,3,2,1,3,Laboratory Technician,1180,54,2146,2243,1,Yes,15,3,2,80,1,2,3,1,7,0,0,17
322,35,M,Single,No,Sometimes,Research & Development,4,Life Sciences,3,4,3,4,Manufacturing Director,1384,97,7481,16774,0,No,13,3,1,80,0,3,3,10,8,0,8,1
1087,35,F,Married,No,Sometimes,Research & Development,2,Medical,3,3,1,1,Research Scientist,1090,45,4139,17186,1,No,15,3,4,80,1,6,2,8,1,0,7,14
441,46,M,Married,No,Sometimes,Research & Development,4,Technical Degree,1,2,3,4,Research Director,1216,97,10730,26933,1,No,18,3,2,80,1,3,3,11,9,0,8,1
1241,48,M,Single,No,Sometimes,Research & Development,4,Life Sciences,4,3,5,1,Manager,557,97,19589,17433,2,Yes,13,3,3,80,0,4,4,5,2,4,2,2
452,55,M,Married,No,Sometimes,Sales,2,Marketing,2,3,3,4,Sales Executive,239,72,17368,9433,7,Yes,12,3,3,80,1,3,2,3,2,11,3,1
844,44,M,Single,No,Sometimes,Research & Development,3,Medical,4,3,2,1,Research Scientist,1041,94,1441,16773,3,Yes,14,3,3,80,0,4,2,6,2,0,2,11
1955,26,F,Single,Yes,Mostly,Sales,4,Medical,4,1,1,4,Sales Representative,438,39,2450,10021,1,No,12,3,3,80,0,3,3,4,2,0,2,1
163,30,M,Single,No,Sometimes,Sales,1,Marketing,4,3,2,2,Sales Executive,227,57,7717,20387,8,Yes,13,3,1,80,0,5,3,4,2,1,2,1
986,31,M,Married,No,Sometimes,Sales,1,Marketing,4,3,2,1,Sales Executive,1043,56,5717,13296,1,No,13,3,2,80,3,3,3,6,3,0,3,1
787,51,M,Married,Yes,Mostly,Sales,4,Medical,3,2,4,4,Sales Executive,347,90,19326,13887,4,Yes,14,3,2,80,0,6,4,1,8,0,0,5
1011,21,M,Divorced,No,Mostly,Research & Development,3,Medical,4,3,1,2,Research Scientist,687,87,2461,9867,7,No,13,3,3,80,1,2,2,3,2,0,3,23
1480,45,M,Single,No,Mostly,Sales,3,Medical,1,3,3,2,Sales Executive,657,70,10345,14511,2,No,12,3,2,80,0,2,2,2,2,2,2,7
1480,28,M,Married,No,Sometimes,Research & Development,3,Other,1,3,1,3,Laboratory Technician,797,49,3860,14576,0,No,22,4,3,80,1,2,3,5,7,0,2,1
110,37,M,Single,Yes,Mostly,Research & Development,3,Life Sciences,3,2,2,1,Healthcare Representative,1490,81,4912,22633,4,No,11,3,3,80,0,2,3,8,4,0,7,9
765,46,M,Married,No,Sometimes,Research & Development,4,Life Sciences,3,2,2,2,Healthcare Representative,927,57,4876,7483,8,No,12,3,3,80,1,5,3,7,7,7,1,6
828,35,F,Single,No,Sometimes,Research & Development,3,Life Sciences,2,3,2,4,Healthcare Representative,611,53,6204,24570,1,No,12,3,4,80,0,2,4,10,8,5,8,2
1398,36,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,1,4,Laboratory Technician,504,42,2140,6059,3,No,23,4,1,80,1,2,3,2,2,1,2,2
81,26,M,Single,Yes,Mostly,Human Resources,3,Technical Degree,1,2,1,3,Sales Representative,709,100,2918,5108,1,Yes,14,3,2,80,0,2,3,2,2,2,2,7
1787,27,F,Single,No,Sometimes,Human Resources,4,Medical,1,3,1,3,Research Scientist,1271,97,4507,9707,1,No,21,4,4,80,0,2,3,6,2,2,4,2
1448,35,F,Divorced,No,Sometimes,Sales,2,Life Sciences,4,3,2,1,Sales Executive,1295,39,5056,23709,3,Yes,25,4,3,80,1,0,3,3,2,0,2,20
1557,56,M,Married,No,No,Sales,4,Marketing,4,3,4,3,Sales Executive,618,35,17630,2243,1,No,22,4,3,80,1,3,2,10,8,0,4,18
1276,42,F,Married,No,Sometimes,Research & Development,3,Life Sciences,2,3,4,4,Research Director,1336,95,10455,22282,6,Yes,11,3,4,80,2,2,3,6,3,0,7,2
139,32,F,Divorced,No,Sometimes,Research & Development,2,Other,3,3,2,3,Laboratory Technician,382,86,4782,19298,4,Yes,15,3,3,80,1,3,1,6,3,1,7,13
449,28,F,Single,Yes,Sometimes,Sales,3,Medical,1,3,1,4,Sales Representative,198,89,2208,19126,1,Yes,18,3,2,80,0,2,1,7,7,0,0,4
1004,41,F,Single,No,Sometimes,Research & Development,4,Other,4,3,1,1,Research Scientist,481,74,3978,26862,0,No,11,3,2,80,0,3,3,3,2,1,2,1
1601,19,M,Married,No,Sometimes,Research & Development,1,Medical,3,3,3,3,Healthcare Representative,957,64,4085,15690,1,Yes,12,3,1,80,1,3,3,10,7,10,9,16
1974,21,F,Single,Yes,Sometimes,Research & Development,3,Medical,1,3,1,1,Research Scientist,1048,76,1466,14706,1,Yes,18,3,2,80,0,2,2,3,1,2,0,11
2054,26,F,Married,No,Sometimes,Research & Development,4,Technical Degree,3,3,1,3,Laboratory Technician,471,81,3823,17755,1,No,12,3,2,80,0,3,2,4,12,0,2,7
841,29,M,Married,No,Sometimes,Research & Development,3,Life Sciences,4,3,1,4,Research Scientist,297,71,3510,6432,1,Yes,13,3,4,80,1,3,2,4,2,1,2,23
56,48,F,Married,No,Sometimes,Research & Development,4,Medical,4,3,1,3,Research Scientist,968,98,2317,25089,1,Yes,11,3,4,80,1,4,2,2,2,0,2,1
1361,46,M,Divorced,No,Sometimes,Research & Development,3,Other,3,2,1,1,Laboratory Technician,143,91,2546,26173,1,No,18,3,2,80,1,6,2,2,2,2,2,2
868,18,F,Single,Yes,Sometimes,Sales,2,Technical Degree,1,2,1,4,Sales Representative,575,32,2190,5297,1,No,13,3,4,80,0,6,3,1,0,0,0,2
2056,34,M,Married,No,Mostly,Research & Development,3,Medical,2,3,2,4,Manufacturing Director,621,43,5977,12213,2,No,11,3,4,80,0,2,3,9,8,0,0,2
178,37,F,Married,No,Sometimes,Research & Development,4,Medical,1,3,1,4,Laboratory Technician,861,73,5815,9604,9,Yes,20,4,3,80,1,2,3,14,11,5,15,16
2056,43,F,Single,No,Sometimes,Research & Development,3,Medical,4,3,1,1,Research Scientist,1393,42,3765,4176,0,No,12,3,4,80,0,2,2,13,2,1,1,1
1974,41,M,Divorced,No,Sometimes,Research & Development,4,Human Resources,3,3,4,3,Research Director,951,80,13367,20867,9,Yes,13,3,2,80,2,2,3,7,7,0,4,17
990,30,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,3,3,Manager,599,90,17931,12902,3,No,11,3,3,80,0,3,1,15,13,4,12,6
2056,45,M,Married,No,Sometimes,Sales,5,Life Sciences,1,3,3,1,Sales Executive,111,64,7267,26850,5,No,12,3,4,80,0,2,4,7,7,0,0,6
1140,27,F,Single,Yes,Mostly,Research & Development,3,Medical,3,1,1,1,Laboratory Technician,851,30,3878,7292,1,No,14,3,1,80,0,3,1,1,0,0,0,7
1543,24,M,Married,No,Sometimes,Sales,2,Life Sciences,3,2,3,1,Sales Executive,1044,32,9262,12398,1,No,11,3,4,80,1,2,3,10,7,4,6,8
466,36,F,Divorced,Yes,Sometimes,Sales,4,Life Sciences,3,1,2,4,Sales Executive,1078,43,5026,12007,3,Yes,12,3,4,80,1,1,2,5,7,1,3,9
1443,31,F,Married,No,Mostly,Research & Development,3,Medical,4,3,2,3,Research Scientist,1335,43,4514,23058,1,No,12,3,2,80,1,2,4,6,2,0,2,10
558,19,M,Divorced,No,Sometimes,Research & Development,1,Life Sciences,3,3,1,3,Laboratory Technician,134,35,3979,18225,1,No,12,3,4,80,1,5,3,7,7,0,7,3
1409,51,M,Married,Yes,Sometimes,Human Resources,4,Life Sciences,1,4,5,4,Research Director,107,61,19410,2855,1,Yes,12,3,1,80,3,2,3,31,3,11,4,20
996,47,M,Married,No,Sometimes,Research & Development,5,Medical,1,3,1,2,Research Scientist,1126,76,2940,6966,0,No,17,3,3,80,0,0,4,2,2,2,2,2
1362,30,M,Married,Yes,Sometimes,Sales,4,Life Sciences,1,4,2,3,Sales Executive,564,92,7906,16747,9,Yes,15,3,4,80,3,5,3,5,3,1,0,2
1205,24,M,Married,No,Sometimes,Research & Development,3,Medical,1,3,1,4,Research Scientist,422,96,3837,2227,1,No,16,3,2,80,1,5,3,5,2,0,1,11
944,37,F,Married,Yes,Mostly,Research & Development,3,Life Sciences,3,3,1,3,Research Scientist,1401,67,2900,26270,1,Yes,11,3,3,80,1,2,2,1,0,0,0,7
519,32,M,Single,Yes,Sometimes,Research & Development,3,Life Sciences,1,4,2,3,Laboratory Technician,1327,94,8839,16333,1,No,11,3,1,80,0,2,3,5,3,0,3,18
309,55,M,Single,No,Mostly,Research & Development,5,Life Sciences,4,1,1,3,Laboratory Technician,1371,79,3742,20582,3,No,20,4,3,80,0,5,3,1,0,0,0,16
1132,31,F,Divorced,No,Sometimes,Sales,4,Medical,3,3,2,4,Sales Executive,1465,47,5748,16088,0,No,11,3,4,80,1,4,1,18,17,13,11,15
914,40,F,Married,No,Sometimes,Research & Development,2,Life Sciences,3,3,3,1,Healthcare Representative,295,37,7833,19133,2,No,16,3,3,80,1,2,3,7,7,7,5,21
1144,42,M,Married,No,Sometimes,Research & Development,2,Medical,3,3,5,3,Research Director,1116,85,19072,10734,8,No,12,3,4,80,2,2,3,2,4,2,4,1
674,42,F,Divorced,No,Sometimes,Research & Development,1,Life Sciences,1,1,2,1,Healthcare Representative,1075,98,3807,20436,1,No,14,3,2,80,2,2,2,20,8,9,7,5
1396,43,M,Divorced,No,Sometimes,Sales,4,Marketing,3,3,2,4,Sales Executive,837,39,6339,23005,2,No,14,3,4,80,1,2,3,5,0,1,3,2
1461,43,M,Divorced,No,Sometimes,Research & Development,4,Life Sciences,1,2,5,3,Healthcare Representative,375,91,10530,2137,4,No,13,3,2,80,2,2,4,7,3,0,1,9
622,42,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,4,3,3,2,Manufacturing Director,197,45,10889,25816,2,No,16,3,4,80,1,2,3,3,2,0,2,7
1727,43,F,Married,No,Mostly,Human Resources,3,Life Sciences,3,3,4,2,Manager,164,71,18522,14264,1,Yes,16,3,3,80,1,2,3,11,8,4,10,1
913,49,M,Married,No,Sometimes,Research & Development,2,Life Sciences,1,2,4,4,Manager,1168,67,13486,25894,1,No,12,3,4,80,1,5,1,27,12,14,10,21
1936,42,F,Divorced,No,Sometimes,Sales,3,Marketing,2,3,2,1,Sales Executive,1007,74,6045,2137,5,No,11,3,1,80,1,3,3,5,3,1,3,2
1027,29,M,Married,No,Sometimes,Research & Development,2,Other,4,2,1,3,Research Scientist,1300,41,3737,6377,1,Yes,18,3,1,80,1,2,3,1,8,0,4,1
1814,34,M,Divorced,Yes,Sometimes,Research & Development,2,Technical Degree,4,3,1,3,Laboratory Technician,1230,95,2717,5399,3,Yes,16,3,2,80,1,2,2,2,2,2,2,13
1682,25,M,Single,Yes,No,Research & Development,3,Medical,4,2,1,3,Laboratory Technician,203,58,2679,25158,0,No,16,3,2,80,0,4,3,5,2,0,3,7
939,58,F,Single,No,Mostly,Research & Development,2,Medical,3,2,2,3,Laboratory Technician,1174,74,4907,23586,3,Yes,16,3,4,80,0,2,3,7,2,0,7,20
1634,36,F,Married,No,No,Research & Development,4,Medical,1,2,3,4,Research Director,345,61,10570,15025,4,No,12,3,4,80,1,0,2,8,4,0,0,14
308,41,M,Divorced,No,Sometimes,Research & Development,3,Medical,2,3,3,3,Healthcare Representative,486,82,13481,14735,5,No,13,3,2,80,2,2,2,5,4,1,2,20
2056,30,M,Married,No,Sometimes,Research & Development,1,Medical,4,2,1,3,Research Scientist,841,74,3302,15027,1,No,14,3,4,80,0,4,3,10,8,0,7,16
52,44,M,Married,Yes,Sometimes,Research & Development,2,Medical,1,2,2,3,Healthcare Representative,593,45,5655,22125,1,No,15,3,3,80,0,2,2,10,8,4,9,18
827,30,F,Divorced,No,No,Research & Development,3,Medical,1,3,2,3,Healthcare Representative,140,40,4665,9134,0,No,18,3,1,80,1,4,3,13,2,4,2,1
415,35,M,Single,No,Sometimes,Research & Development,3,Medical,2,3,1,3,Laboratory Technician,576,68,2336,5910,1,No,11,3,4,80,0,3,2,5,4,0,4,11
349,29,M,Married,Yes,Sometimes,Research & Development,2,Technical Degree,1,2,1,4,Research Scientist,603,81,3417,17344,8,Yes,14,3,1,80,3,3,4,5,1,0,4,1
255,20,F,Single,No,Mostly,Research & Development,2,Life Sciences,2,3,1,4,Laboratory Technician,557,67,2691,12316,0,Yes,13,3,3,80,0,2,3,6,3,1,2,7
940,22,F,Married,No,Sometimes,Research & Development,5,Life Sciences,1,3,1,3,Laboratory Technician,1318,46,2984,6022,0,No,11,3,2,80,1,2,2,2,2,2,2,15
1889,30,M,Married,No,No,Sales,1,Marketing,3,3,2,2,Sales Executive,1111,90,9158,17519,1,No,14,3,3,80,1,3,3,5,4,1,3,8
1863,31,F,Married,No,Sometimes,Research & Development,2,Life Sciences,4,4,3,1,Research Director,722,42,16078,15664,6,Yes,13,3,4,80,1,3,2,8,7,6,7,2
50,40,M,Single,No,Mostly,Research & Development,4,Marketing,3,1,3,3,Healthcare Representative,589,53,10494,22314,1,No,11,3,3,80,0,3,3,15,13,1,6,18
1491,28,M,Single,No,Sometimes,Research & Development,3,Life Sciences,1,3,1,2,Research Scientist,171,86,3906,3155,1,No,22,4,2,80,0,2,1,8,1,1,7,11
1005,30,M,Married,No,Sometimes,Research & Development,2,Medical,4,1,2,1,Laboratory Technician,990,75,5724,16250,1,No,17,3,4,80,1,4,3,10,7,0,9,7
599,38,M,Single,No,Mostly,Research & Development,4,Life Sciences,3,3,2,2,Research Scientist,1495,40,4485,9960,0,No,12,3,4,80,0,5,3,5,2,1,3,8
1306,32,F,Married,No,Sometimes,Sales,1,Life Sciences,3,3,1,4,Sales Representative,136,81,2009,26842,1,No,19,3,3,80,1,3,3,1,0,0,0,2
1484,42,M,Divorced,Yes,Sometimes,Research & Development,4,Medical,3,2,3,4,Manufacturing Director,1414,96,10367,10822,7,Yes,12,3,3,80,1,3,3,10,5,15,9,29
940,40,F,Married,No,Sometimes,Human Resources,2,Medical,3,3,5,4,Manager,1174,80,13250,5159,2,No,17,3,4,80,1,2,4,8,7,2,7,2
455,56,M,Single,No,No,Research & Development,3,Other,4,1,3,2,Healthcare Representative,1327,39,10703,3059,6,No,15,3,1,80,0,2,3,3,0,4,2,8
1537,40,M,Single,No,Sometimes,Research & Development,3,Life Sciences,3,2,2,2,Healthcare Representative,1242,93,4988,15926,7,No,14,3,4,80,0,2,3,10,7,0,7,2
416,35,M,Married,No,No,Sales,4,Life Sciences,2,3,2,2,Sales Executive,1154,63,9693,23239,0,No,15,3,3,80,1,2,3,8,0,1,2,16
922,22,F,Married,No,Sometimes,Sales,1,Life Sciences,4,3,2,3,Sales Executive,1490,55,4587,21472,1,Yes,14,3,4,80,2,2,3,3,5,1,3,14
829,29,F,Married,No,Sometimes,Sales,3,Technical Degree,2,3,1,3,Sales Representative,392,37,2223,25571,1,No,16,3,1,80,1,4,3,2,2,2,2,23
506,30,M,Divorced,No,No,Research & Development,1,Medical,1,3,1,3,Laboratory Technician,1239,61,2323,24303,4,No,19,3,4,80,2,2,4,5,1,1,4,16
315,30,M,Divorced,No,Sometimes,Research & Development,4,Technical Degree,4,2,2,4,Healthcare Representative,1397,62,6941,18940,4,Yes,14,3,3,80,1,2,3,10,8,7,8,16
1530,46,M,Married,No,Sometimes,Research & Development,3,Life Sciences,1,3,1,2,Laboratory Technician,915,76,2792,26424,1,No,16,3,3,80,0,2,3,7,7,0,7,1
1038,33,M,Married,No,Mostly,Research & Development,3,Life Sciences,1,3,2,3,Healthcare Representative,1023,85,9518,3956,1,No,20,4,4,80,2,2,3,7,7,0,3,5
1098,45,F,Married,No,Sometimes,Research & Development,3,Life Sciences,3,2,3,1,Research Director,382,80,10845,9032,1,Yes,25,4,3,80,1,2,3,10,8,5,8,13
1409,47,F,Divorced,No,Sometimes,Research & Development,2,Life Sciences,4,2,2,1,Manufacturing Director,366,33,4113,26876,4,No,15,3,1,80,1,2,3,3,2,1,4,1
1582,54,F,Married,No,No,Sales,3,Other,1,3,5,1,Sales Executive,1028,69,19787,18796,0,Yes,14,3,3,80,1,1,3,10,7,7,16,1
