employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
3704261774,Sales,Sales Operations,8452142129,6136917919,5895467214,,Individual Contributor,Male,Heterosexual,Asian,29,Bachelor's degree,Remote,Indianapolis,Single,Full Time,79773,2014-12-21,,98,,,1
5772600239,Software,Software Development,2751715087,9640319080,3393860506,,Individual Contributor,Male,Heterosexual,African American,57,Bachelor's degree,Remote,Austin,Married,Full Time,73056,2018-12-12,,50,,,1
6174417907,R&D,Prototyping,203958271,7180951602,9759719470,,Individual Contributor,Male,Heterosexual,Caucasian,62,Bachelor's degree,Remote,Washington DC,Married,Full Time,100735,2019-07-09,,43,,,1
2816848036,Product Development,Project Management,6900650485,1277352617,,,Team Lead,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Jacksonville,Single,Full Time,88181,2017-09-13,,65,,,1
8000361669,Finance,Accounting,6794565373,1138527511,9912059236,,Individual Contributor,Male,Heterosexual,Asian,27,Bachelor's degree,Remote,Fort Worth,Single,Full Time,88599,2016-08-13,,78,,,1
898988423,Marketing,Marketing Research,8407638207,2563102154,3903624224,,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Austin,Single,Full Time,86223,2014-11-20,,99,,,1
2518627659,Administration,Executive Assistants,7033508315,8718689691,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Phoenix,Married,Full Time,76619,2016-01-29,,84,,,1
6711919341,Procurement,Supply Chain,4789331931,4339713774,2575449602,,Individual Contributor,Female,Heterosexual,Caucasian,28,Master's degree,Remote,Seattle,Single,Full Time,68313,2015-08-27,,90,,,1
9066182128,Marketing,Public Relations,5717339582,1912934899,,,Team Lead,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,San Antonio,Single,Full Time,83497,2018-03-28,,58,,,1
2458008731,Operations,Supply Chain,3204456880,7783321943,9279620507,,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,On-site,San Francisco,Single,Full Time,91662,2015-03-03,,96,,,1
2610180075,HR,Recruiting,4052003335,2120480847,7133405098,,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,Remote,Fort Worth,Single,Full Time,67404,2017-07-25,2018-08-22,13,Voluntary,More flexible benefits,0
8077330054,Software,QA,9571982769,3152817190,2491421916,,Individual Contributor,Female,Heterosexual,Asian,25,Associate's degree,Remote,San Diego,Single,Full Time,93589,2019-12-10,,37,,,1
430447289,HR,Recruiting,6137231178,6712864206,776978900,,Individual Contributor,Male,Gay,Caucasian,61,Bachelor's degree,On-site,San Francisco,Married,Full Time,68327,2014-12-30,,98,,,1
245636699,Finance,Financial Planning,7814216928,588611735,,,Team Lead,Female,Heterosexual,African American,63,Bachelor's degree,Remote,Austin,Married,Full Time,72710,2018-05-25,,56,,,1
6734208288,Administration,Facilities,5185742666,6395251975,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,On-site,San Francisco,Single,Full Time,66964,2019-10-06,,40,,,1
1667594439,Sales,Business Development,6433578670,3711204715,3433312920,,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Seattle,Single,Full Time,79633,2014-02-01,,109,,,1
1792027921,Procurement,Supply Chain,571967627,9895552906,2796318879,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Philadelphia,Single,Full Time,64856,2014-01-29,,109,,,1
3928876076,Finance,Auditing,3664910600,6224638909,4820449671,,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,Remote,Phoenix,Single,Full Time,66640,2019-11-10,,38,,,1
3634858392,Sales,Business Development,2342423041,,,,Manager,Female,Heterosexual,Asian,24,Associate's degree,On-site,Dallas,Single,Full Time,101326,2014-03-17,2015-03-10,12,Voluntary,Better salary,0
2340409848,Software,QA,3393860506,,,,Manager,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Seattle,Single,Full Time,97962,2020-06-24,2021-05-23,11,Voluntary,Career change,0
7544630591,Procurement,Vendor Management,5951884563,5448179396,2575449602,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Washington DC,Single,Full Time,66090,2018-02-05,,60,,,1
2556615047,Software,QA,9200951144,5539617772,,,Team Lead,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Full Time,106233,2014-05-12,,105,,,1
4735674828,Customer Service,Customer Support,6060730543,4367039525,1051923928,,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Jacksonville,Married,Full Time,65708,2016-12-15,,74,,,1
9859772495,HR,Benefits,8768817414,3829573950,6032514284,,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Columbus,Single,Full Time,79257,2017-09-06,2018-09-02,12,Voluntary,More flexible benefits,0
8283163368,Sales,Sales Operations,845949266,9072730468,,,Team Lead,Male,Heterosexual,Caucasian,29,Bachelor's degree,On-site,Los Angeles,Single,Full Time,89627,2013-10-04,2015-09-02,23,Voluntary,Better salary,0
9752184981,Operations,Supply Chain,6408464571,3133166246,5755162194,,Individual Contributor,Male,Heterosexual,Other,31,Bachelor's degree,Remote,Phoenix,Single,Full Time,68173,2020-05-04,,33,,,1
9626664529,R&D,Research,3347134391,2905358479,5849401328,,Individual Contributor,Female,Heterosexual,African American,28,Master's degree,Remote,San Jose,Single,Full Time,78203,2021-05-26,2021-06-28,1,Voluntary,More flexible benefits,0
6016385042,Marketing,Advertising,7865133164,,,,Manager,Female,Heterosexual,Hispanic,28,Bachelor's degree,Remote,San Antonio,Single,Full Time,95627,2013-02-01,,121,,,1
2671465308,HR,Benefits,27572466,5472839464,6814563713,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,San Francisco,Single,Full Time,79197,2012-11-03,,124,,,1
9074576513,Sales,Sales Operations,690589021,6320248118,9251726849,,Individual Contributor,Female,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Jacksonville,Single,Full Time,62767,2020-04-27,,33,,,1
4164561903,Administration,Travel,1989906364,38583276,2400560585,,Individual Contributor,Male,Heterosexual,Caucasian,25,Master's degree,Remote,Columbus,Single,Full Time,64107,2012-03-10,2014-02-09,23,Voluntary,Better salary,0
2835009654,Marketing,Marketing Research,8740109022,3541248165,5437575890,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Houston,Single,Full Time,70823,2012-10-10,,125,,,1
2665438652,Administration,Travel,5934410378,,,,Manager,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Boston,Single,Full Time,64787,2016-04-28,,81,,,1
8010037532,HR,Benefits,5253307064,5662654509,8645953426,,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,On-site,Los Angeles,Single,Full Time,76960,2021-05-04,,20,,,1
1553994138,Software,Software Development,5888511608,3048449241,,,Team Lead,Female,Heterosexual,Asian,27,Bachelor's degree,Remote,Phoenix,Single,Full Time,115104,2013-01-22,,121,,,1
5828725167,Procurement,Vendor Management,4789331931,7943430969,5427032276,,Individual Contributor,Male,Heterosexual,Asian,32,Associate's degree,Remote,Houston,Single,Full Time,74983,2017-11-18,,62,,,1
3521151024,HR,Recruiting,2663916319,6032514284,,,Team Lead,Female,Heterosexual,Caucasian,36,Master's degree,Remote,Boston,Single,Full Time,88563,2017-08-07,,66,,,1
7686193081,Software,QA,8782724383,9787283992,3278616831,,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Phoenix,Single,Full Time,99892,2016-08-13,,78,,,1
7366871566,R&D,Prototyping,3238829155,2905358479,7489616387,,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Dallas,Single,Full Time,100417,2012-12-01,,123,,,1
3270697183,Sales,Account Management,392314791,,,,Manager,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Houston,Single,Full Time,92475,2020-10-24,,27,,,1
2684982837,Sales,Account Management,1492985669,9866356652,4716674933,,Individual Contributor,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Indianapolis,Married,Full Time,88023,2019-10-14,,39,,,1
8565987964,Sales,Business Development,6897889572,,,,Manager,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,New York,Single,Full Time,108875,2014-08-01,2015-08-18,13,Voluntary,Found a better opportunity,0
7361690355,R&D,Product Design,1598547335,162178610,4188423400,,Individual Contributor,Male,Heterosexual,African American,36,Bachelor's degree,Remote,Jacksonville,Single,Full Time,62785,2018-01-30,2019-01-15,12,Voluntary,More flexible benefits,0
6707062678,Operations,Project Management,6275008003,3308581178,559970810,,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Houston,Single,Full Time,78834,2013-04-29,,118,,,1
2408490976,Customer Service,Customer Support,4125056375,9725115550,3813739590,,Individual Contributor,Female,Heterosexual,Caucasian,34,Master's degree,Remote,Jacksonville,Single,Full Time,73738,2020-11-03,,26,,,1
928502676,Sales,Account Management,6785078915,7812507587,2342423041,,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Diego,Married,Full Time,69563,2017-02-10,,72,,,1
2235605065,Sales,Business Development,7702165060,648257429,9072730468,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Fort Worth,Single,Full Time,67674,2015-10-13,,88,,,1
8422346550,Sales,Sales Operations,4555902484,8913009291,,,Team Lead,Male,Heterosexual,Caucasian,22,Bachelor's degree,Remote,Boston,Single,Full Time,75651,2012-02-19,,132,,,1
5170304362,HR,Benefits,6650587854,2120480847,2509046989,,Individual Contributor,Female,Heterosexual,Caucasian,59,Bachelor's degree,Remote,Indianapolis,Married,Full Time,75578,2021-02-17,,23,,,1
94396437,Legal,Litigation,1581830500,656858995,9825402532,,Individual Contributor,Female,Heterosexual,Asian,25,Bachelor's degree,On-site,San Francisco,Single,Full Time,95103,2017-09-20,,64,,,1
4889992447,Product Development,Project Management,2425229769,,,,Manager,Male,Heterosexual,Caucasian,55,Bachelor's degree,Remote,San Francisco,Married,Full Time,83891,2017-06-19,,68,,,1
3943787625,Product Development,Product Management,8010926322,4794907925,1972314523,,Individual Contributor,Male,Heterosexual,African American,40,Bachelor's degree,Remote,San Francisco,Single,Full Time,60994,2018-05-09,,57,,,1
5120924875,Finance,Accounting,6632051343,767596342,4820449671,,Individual Contributor,Female,Heterosexual,Caucasian,29,Associate's degree,Remote,Seattle,Single,Full Time,77694,2020-01-05,,37,,,1
5520417808,Operations,Project Management,9579508264,6743992745,663543865,,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Charlotte,Single,Full Time,84333,2012-05-27,,129,,,1
3361240542,HR,Recruiting,5253307064,2120480847,8645953426,,Individual Contributor,Female,Heterosexual,Caucasian,39,Master's degree,Remote,Jacksonville,Married,Full Time,63421,2016-08-04,2018-07-16,24,Involuntary,Performance,0
4236451737,Software,Software Development,9046144759,7030747863,2865338159,,Individual Contributor,Female,Heterosexual,Asian,51,Bachelor's degree,Remote,Boston,Married,Full Time,102686,2012-08-20,,126,,,1
36148143,Finance,Auditing,7114704577,622138401,4168425408,,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,Remote,Chicago,Single,Full Time,95054,2015-03-12,,95,,,1
5782110787,Legal,Intellectual Property,7585796067,906213508,6302945739,,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Dallas,Single,Full Time,113315,2019-01-21,,48,,,1
4052819499,Software,QA,8972337892,1124963823,2491421916,,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Boston,Single,Full Time,107396,2016-11-29,,74,,,1
199077048,Finance,Financial Planning,3075701480,488461137,588611735,,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Washington DC,Married,Full Time,91636,2014-12-21,,98,,,1
5365218086,Operations,Logistics,542216641,2715140968,9279620507,,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Charlotte,Single,Full Time,63462,2017-07-26,,66,,,1
7958527361,Administration,Travel,1214290205,3316037746,4191660438,,Individual Contributor,Male,Heterosexual,African American,33,Bachelor's degree,Remote,Denver,Single,Full Time,59687,2020-10-22,,27,,,1
5935723052,Sales,Sales Operations,2833600446,8859939348,,,Team Lead,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,Los Angeles,Single,Full Time,89041,2021-02-17,,23,,,1
5605866921,Finance,Accounting,7114704577,7814216928,7250449451,,Individual Contributor,Female,Heterosexual,Caucasian,52,Bachelor's degree,Remote,Charlotte,Married,Full Time,69083,2020-03-15,,34,,,1
4904520116,Software,QA,3236303647,9734132771,,,Team Lead,Male,Heterosexual,Caucasian,44,Bachelor's degree,Remote,Chicago,Single,Full Time,87807,2013-04-16,2015-03-06,23,Voluntary,Found a better opportunity,0
5253826779,Finance,Auditing,2733257118,2769224680,3197062390,,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Phoenix,Married,Full Time,75974,2017-05-03,2018-05-25,13,Voluntary,Found a better opportunity,0
1789593830,Sales,Business Development,6647935484,8724458042,4716674933,,Individual Contributor,Female,Heterosexual,Caucasian,59,Master's degree,Remote,Charlotte,Married,Full Time,90528,2019-07-05,,43,,,1
9096441786,Software,QA,3607043217,4858826527,3048449241,,Individual Contributor,Male,Heterosexual,Caucasian,25,Master's degree,Remote,Seattle,Single,Full Time,88987,2020-11-25,,26,,,1
2212104720,Marketing,Advertising,2916684633,6684670706,3903624224,,Individual Contributor,Female,Heterosexual,Caucasian,20,Bachelor's degree,On-site,Los Angeles,Married,Full Time,94459,2020-08-11,,29,,,1
4914657413,Operations,Project Management,1306271597,7686435950,559970810,,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,On-site,San Francisco,Single,Full Time,75981,2018-05-27,,56,,,1
246315798,Procurement,Procurement,8675362250,6720234583,2796318879,,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,Remote,San Jose,Single,Full Time,71235,2012-04-24,,130,,,1
6236867799,Software,Technical Support,2164356612,1623022597,14845113,,Individual Contributor,Female,Heterosexual,Caucasian,39,Master's degree,Remote,San Antonio,Single,Full Time,94596,2020-01-29,,36,,,1
6708709166,Sales,Business Development,1163337328,9761636372,,,Team Lead,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Seattle,Single,Full Time,90544,2013-08-21,,114,,,1
4554270419,Marketing,Advertising,3475296759,8972810842,,,Team Lead,Female,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Seattle,Married,Full Time,102055,2012-11-19,,123,,,1
1442636144,Product Development,Product Management,9226371429,2425229769,,,Team Lead,Female,Heterosexual,Asian,32,Bachelor's degree,Remote,Houston,Single,Full Time,112732,2017-12-21,2019-10-28,23,Voluntary,Better salary,0
3253797947,Software,Technical Support,3393860506,,,,Manager,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Phoenix,Single,Full Time,122365,2015-05-18,,93,,,1
4291669446,Procurement,Supply Chain,7285676155,3769669997,401645351,,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Philadelphia,Single,Full Time,55104,2019-01-09,,49,,,1
8612835393,Marketing,Marketing Research,2186928622,8818320486,1912934899,,Individual Contributor,Male,Heterosexual,Caucasian,21,Bachelor's degree,Remote,San Diego,Married,Full Time,75777,2021-09-02,,16,,,1
803376799,Software,Technical Support,7822223667,,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Jacksonville,Single,Full Time,129809,2021-04-28,,21,,,1
909827317,Marketing,Marketing Research,1578575441,49570518,3903624224,,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,Remote,San Jose,Single,Full Time,72961,2016-01-12,,85,,,1
7089748214,Marketing,Advertising,8300626886,6380679243,4859371272,,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Dallas,Married,Full Time,79714,2014-11-23,,99,,,1
5203583382,Software,Software Development,,,,,Director,Male,Heterosexual,Asian,38,Bachelor's degree,Remote,Charlotte,Single,Full Time,123432,2018-12-06,,50,,,1
4755156061,Procurement,Supply Chain,6857398043,1516300936,2796318879,,Individual Contributor,Female,Heterosexual,Caucasian,52,Bachelor's degree,Remote,Fort Worth,Married,Full Time,57125,2012-04-28,2016-03-26,48,Voluntary,Better salary,0
4555862643,Administration,Facilities,8209712382,8787345215,5934410378,,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Seattle,Single,Full Time,67546,2019-10-23,,39,,,1
7448519338,Procurement,Procurement,6052382518,7928542753,401645351,,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Columbus,Single,Full Time,76070,2015-05-26,,93,,,1
7692662876,Product Development,Project Management,9226371429,1277352617,,,Team Lead,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Francisco,Single,Full Time,82628,2015-03-06,,95,,,1
1270648291,Legal,Intellectual Property,9224448454,906213508,6302945739,,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Seattle,Single,Full Time,78912,2014-06-22,,104,,,1
